2,0.01,True,False,None,0.001,0.657131610025
2,0.01,True,False,None,0.01,0.614832205496
2,0.01,True,False,None,0.10000000000000001,0.558465722055
2,0.01,True,False,None,1.0,0.523589001447
2,0.01,True,False,None,10.0,0.516364699006
2,0.01,True,False,'l2',0.001,0.612103617686
2,0.01,True,False,'l2',0.01,0.630628597224
2,0.01,True,False,'l2',0.10000000000000001,0.655916528338
2,0.01,True,False,'l2',1.0,0.645587301587
2,0.01,True,False,'l2',10.0,0.588997656142
2,0.01,False,False,None,0.001,0.60294673215
2,0.01,False,False,None,0.01,0.639569784892
2,0.01,False,False,None,0.10000000000000001,0.653341985724
2,0.01,False,False,None,1.0,0.615933086521
2,0.01,False,False,None,10.0,0.5576069844
2,0.01,False,False,'l2',0.001,0.58271819366
2,0.01,False,False,'l2',0.01,0.609467455621
2,0.01,False,False,'l2',0.10000000000000001,0.639550870761
2,0.01,False,False,'l2',1.0,0.648122739179
2,0.01,False,False,'l2',10.0,0.612597999459
2,0.01,False,True,None,0.001,0.599376169682
2,0.01,False,True,None,0.01,0.641168461443
2,0.01,False,True,None,0.10000000000000001,0.649961449499
2,0.01,False,True,None,1.0,0.613931846175
2,0.01,False,True,None,10.0,0.550973654066
2,0.031622776601683791,True,False,None,0.001,0.693924340848
2,0.031622776601683791,True,False,None,0.01,0.657799274486
2,0.031622776601683791,True,False,None,0.10000000000000001,0.599550056243
2,0.031622776601683791,True,False,None,1.0,0.571594877765
2,0.031622776601683791,True,False,None,10.0,0.550176056338
2,0.031622776601683791,True,False,'l2',0.001,0.604599240902
2,0.031622776601683791,True,False,'l2',0.01,0.639524450426
2,0.031622776601683791,True,False,'l2',0.10000000000000001,0.680970149254
2,0.031622776601683791,True,False,'l2',1.0,0.690734662964
2,0.031622776601683791,True,False,'l2',10.0,0.635877757983
2,0.031622776601683791,False,False,None,0.001,0.614474170879
2,0.031622776601683791,False,False,None,0.01,0.675205413243
2,0.031622776601683791,False,False,None,0.10000000000000001,0.689506953224
2,0.031622776601683791,False,False,None,1.0,0.652449723309
2,0.031622776601683791,False,False,None,10.0,0.596145730764
2,0.031622776601683791,False,False,'l2',0.001,0.559796437659
2,0.031622776601683791,False,False,'l2',0.01,0.603122966818
2,0.031622776601683791,False,False,'l2',0.10000000000000001,0.668477031002
2,0.031622776601683791,False,False,'l2',1.0,0.691145769372
2,0.031622776601683791,False,False,'l2',10.0,0.654914529915
2,0.031622776601683791,False,True,None,0.001,0.61372191864
2,0.031622776601683791,False,True,None,0.01,0.680009645527
2,0.031622776601683791,False,True,None,0.10000000000000001,0.686593517468
2,0.031622776601683791,False,True,None,1.0,0.656668452062
2,0.031622776601683791,False,True,None,10.0,0.60969063427
2,0.10000000000000001,True,False,None,0.001,0.71735494661
2,0.10000000000000001,True,False,None,0.01,0.660898228265
2,0.10000000000000001,True,False,None,0.10000000000000001,0.608234112753
2,0.10000000000000001,True,False,None,1.0,0.575646835258
2,0.10000000000000001,True,False,None,10.0,0.5675238795
2,0.10000000000000001,True,False,'l2',0.001,0.606169727524
2,0.10000000000000001,True,False,'l2',0.01,0.64712091005
2,0.10000000000000001,True,False,'l2',0.10000000000000001,0.704332344214
2,0.10000000000000001,True,False,'l2',1.0,0.703093306288
2,0.10000000000000001,True,False,'l2',10.0,0.652663371774
2,0.10000000000000001,False,False,None,0.001,0.643517361979
2,0.10000000000000001,False,False,None,0.01,0.705449189985
2,0.10000000000000001,False,False,None,0.10000000000000001,0.710860366714
2,0.10000000000000001,False,False,None,1.0,0.655945017182
2,0.10000000000000001,False,False,None,10.0,0.604817895039
2,0.10000000000000001,False,False,'l2',0.001,0.553771514381
2,0.10000000000000001,False,False,'l2',0.01,0.622401977306
2,0.10000000000000001,False,False,'l2',0.10000000000000001,0.687834300671
2,0.10000000000000001,False,False,'l2',1.0,0.709772226304
2,0.10000000000000001,False,False,'l2',10.0,0.669510731902
2,0.10000000000000001,False,True,None,0.001,0.638601674052
2,0.10000000000000001,False,True,None,0.01,0.70103343465
2,0.10000000000000001,False,True,None,0.10000000000000001,0.707453574154
2,0.10000000000000001,False,True,None,1.0,0.664491571506
2,0.10000000000000001,False,True,None,10.0,0.615122712441
2,0.31622776601683794,True,False,None,0.001,0.716268311488
2,0.31622776601683794,True,False,None,0.01,0.66364634816
2,0.31622776601683794,True,False,None,0.10000000000000001,0.607562303065
2,0.31622776601683794,True,False,None,1.0,0.574187884109
2,0.31622776601683794,True,False,None,10.0,0.569325875773
2,0.31622776601683794,True,False,'l2',0.001,0.596042185093
2,0.31622776601683794,True,False,'l2',0.01,0.647182604629
2,0.31622776601683794,True,False,'l2',0.10000000000000001,0.703048997509
2,0.31622776601683794,True,False,'l2',1.0,0.70390070922
2,0.31622776601683794,True,False,'l2',10.0,0.653117275474
2,0.31622776601683794,False,False,None,0.001,0.643804755945
2,0.31622776601683794,False,False,None,0.01,0.704481276857
2,0.31622776601683794,False,False,None,0.10000000000000001,0.709743589744
2,0.31622776601683794,False,False,None,1.0,0.659983521011
2,0.31622776601683794,False,False,None,10.0,0.607388316151
2,0.31622776601683794,False,False,'l2',0.001,0.541723356009
2,0.31622776601683794,False,False,'l2',0.01,0.619474983173
2,0.31622776601683794,False,False,'l2',0.10000000000000001,0.68463367682
2,0.31622776601683794,False,False,'l2',1.0,0.709843922822
2,0.31622776601683794,False,False,'l2',10.0,0.67636072572
2,0.31622776601683794,False,True,None,0.001,0.637004078606
2,0.31622776601683794,False,True,None,0.01,0.700036536354
2,0.31622776601683794,False,True,None,0.10000000000000001,0.706751592357
2,0.31622776601683794,False,True,None,1.0,0.668119891008
