no_below,no_above,idf,bool,norm,alpha,score
20,0.1,True,False,None,0.001,0.7337908089
20,0.1,True,False,None,0.01,0.7337908089
20,0.1,True,False,None,0.1,0.7337908089
20,0.1,True,False,None,1.0,0.73369926813
20,0.1,True,False,None,10.0,0.733150274588
20,0.1,True,False,l2,0.001,0.739775875615
20,0.1,True,False,l2,0.01,0.739837062156
20,0.1,True,False,l2,0.1,0.739547975826
20,0.1,True,False,l2,1.0,0.741317861583
20,0.1,True,False,l2,10.0,0.74181308257
20,0.1,False,False,None,0.001,0.739246415472
20,0.1,False,False,None,0.01,0.739193864366
20,0.1,False,False,None,0.1,0.739431334945
20,0.1,False,False,None,1.0,0.740008343763
20,0.1,False,False,None,10.0,0.740559382521
20,0.1,False,False,l2,0.001,0.744313465051
20,0.1,False,False,l2,0.01,0.744417697352
20,0.1,False,False,l2,0.1,0.74450674974
20,0.1,False,False,l2,1.0,0.74520229293
20,0.1,False,False,l2,10.0,0.742106779731
20,0.1,False,True,None,0.001,0.755060306331
20,0.1,False,True,None,0.01,0.75511226108
20,0.1,False,True,None,0.1,0.755331135501
20,0.1,False,True,None,1.0,0.75461609157
20,0.1,False,True,None,10.0,0.7578125
20,0.3,True,False,None,0.001,0.759100551549
20,0.3,True,False,None,0.01,0.759153196725
20,0.3,True,False,None,0.1,0.759185405176
20,0.3,True,False,None,1.0,0.759545223146
20,0.3,True,False,None,10.0,0.761218084655
20,0.3,True,False,l2,0.001,0.767505585768
20,0.3,True,False,l2,0.01,0.767557541523
20,0.3,True,False,l2,0.1,0.767820171547
20,0.3,True,False,l2,1.0,0.768773612939
20,0.3,True,False,l2,10.0,0.77043366802
20,0.3,False,False,None,0.001,0.769799456152
20,0.3,False,False,None,0.01,0.769779892921
20,0.3,False,False,None,0.1,0.769949859777
20,0.3,False,False,None,1.0,0.77098295865
20,0.3,False,False,None,10.0,0.77595489423
20,0.3,False,False,l2,0.001,0.773925221746
20,0.3,False,False,l2,0.01,0.773900492444
20,0.3,False,False,l2,0.1,0.77379890404
20,0.3,False,False,l2,1.0,0.776031434185
20,0.3,False,False,l2,10.0,0.770276081534
20,0.3,False,True,None,0.001,0.778877324689
20,0.3,False,True,None,0.01,0.778910548991
20,0.3,False,True,None,0.1,0.779029093081
20,0.3,False,True,None,1.0,0.779892463941
20,0.3,False,True,None,10.0,0.784465523842
20,0.5,True,False,None,0.001,0.76503245644
20,0.5,True,False,None,0.01,0.765065129191
20,0.5,True,False,None,0.1,0.765097804732
20,0.5,True,False,None,1.0,0.765675721852
20,0.5,True,False,None,10.0,0.766816335258
20,0.5,True,False,l2,0.001,0.770905071632
20,0.5,True,False,l2,0.01,0.77089888596
20,0.5,True,False,l2,0.1,0.771780343373
20,0.5,True,False,l2,1.0,0.771683398682
20,0.5,True,False,l2,10.0,0.766027058095
20,0.5,False,False,None,0.001,0.776210544422
20,0.5,False,False,None,0.01,0.776157915108
20,0.5,False,False,None,0.1,0.776210544422
20,0.5,False,False,None,1.0,0.776395644127
20,0.5,False,False,None,10.0,0.780657640232
20,0.5,False,False,l2,0.001,0.780199039121
20,0.5,False,False,l2,0.01,0.780399897022
20,0.5,False,False,l2,0.1,0.780538124302
20,0.5,False,False,l2,1.0,0.777579218062
20,0.5,False,False,l2,10.0,0.758679541882
20,0.5,False,True,None,0.001,0.77508470159
20,0.5,False,True,None,0.01,0.775137905573
20,0.5,False,True,None,0.1,0.77518032502
20,0.5,False,True,None,1.0,0.77624537742
20,0.5,False,True,None,10.0,0.780204926968
20,0.7,True,False,None,0.001,0.765250965251
20,0.7,True,False,None,0.01,0.765250965251
20,0.7,True,False,None,0.1,0.765283795959
