2,0.01,True,False,None,0.001,0.632033593281
2,0.01,True,False,None,0.01,0.612703905091
2,0.01,True,False,None,0.10000000000000001,0.577081000373
2,0.01,True,False,None,1.0,0.557446808511
2,0.01,True,False,None,10.0,0.554858147125
2,0.01,True,False,'l2',0.001,0.587056003487
2,0.01,True,False,'l2',0.01,0.59884165665
2,0.01,True,False,'l2',0.10000000000000001,0.620537681798
2,0.01,True,False,'l2',1.0,0.620887309412
2,0.01,True,False,'l2',10.0,0.592601375385
2,0.01,False,False,None,0.001,0.578264702179
2,0.01,False,False,None,0.01,0.626822854411
2,0.01,False,False,None,0.10000000000000001,0.627641890287
2,0.01,False,False,None,1.0,0.606888068881
2,0.01,False,False,None,10.0,0.576655052265
2,0.01,False,False,'l2',0.001,0.563446867949
2,0.01,False,False,'l2',0.01,0.583261802575
2,0.01,False,False,'l2',0.10000000000000001,0.6146878033
2,0.01,False,False,'l2',1.0,0.621926460636
2,0.01,False,False,'l2',10.0,0.600679395572
2,0.01,False,True,None,0.001,0.583687765824
2,0.01,False,True,None,0.01,0.622069618754
2,0.01,False,True,None,0.10000000000000001,0.626682408501
2,0.01,False,True,None,1.0,0.606661768308
2,0.01,False,True,None,10.0,0.576937337783
2,0.031622776601683791,True,False,None,0.001,0.677559656753
2,0.031622776601683791,True,False,None,0.01,0.657678637088
2,0.031622776601683791,True,False,None,0.10000000000000001,0.630319818685
2,0.031622776601683791,True,False,None,1.0,0.608739326971
2,0.031622776601683791,True,False,None,10.0,0.604639435199
2,0.031622776601683791,True,False,'l2',0.001,0.593107876712
2,0.031622776601683791,True,False,'l2',0.01,0.624514458351
2,0.031622776601683791,True,False,'l2',0.10000000000000001,0.671352074967
2,0.031622776601683791,True,False,'l2',1.0,0.665590405904
2,0.031622776601683791,True,False,'l2',10.0,0.637583892617
2,0.031622776601683791,False,False,None,0.001,0.613015758451
2,0.031622776601683791,False,False,None,0.01,0.671878646441
2,0.031622776601683791,False,False,None,0.10000000000000001,0.676505036308
2,0.031622776601683791,False,False,None,1.0,0.657440293938
2,0.031622776601683791,False,False,None,10.0,0.626997106554
2,0.031622776601683791,False,False,'l2',0.001,0.555927242317
2,0.031622776601683791,False,False,'l2',0.01,0.599873444421
2,0.031622776601683791,False,False,'l2',0.10000000000000001,0.656151419558
2,0.031622776601683791,False,False,'l2',1.0,0.668712353677
2,0.031622776601683791,False,False,'l2',10.0,0.650377714825
2,0.031622776601683791,False,True,None,0.001,0.604044204091
2,0.031622776601683791,False,True,None,0.01,0.666666666667
2,0.031622776601683791,False,True,None,0.10000000000000001,0.67201488199
2,0.031622776601683791,False,True,None,1.0,0.653284671533
2,0.031622776601683791,False,True,None,10.0,0.61783756851
2,0.10000000000000001,True,False,None,0.001,0.696955050749
2,0.10000000000000001,True,False,None,0.01,0.677263131752
2,0.10000000000000001,True,False,None,0.10000000000000001,0.645454545455
2,0.10000000000000001,True,False,None,1.0,0.639406139909
2,0.10000000000000001,True,False,None,10.0,0.637145748988
2,0.10000000000000001,True,False,'l2',0.001,0.61239226648
2,0.10000000000000001,True,False,'l2',0.01,0.650236093516
2,0.10000000000000001,True,False,'l2',0.10000000000000001,0.689939338446
2,0.10000000000000001,True,False,'l2',1.0,0.685317973434
2,0.10000000000000001,True,False,'l2',10.0,0.674543239951
2,0.10000000000000001,False,False,None,0.001,0.649019607843
2,0.10000000000000001,False,False,None,0.01,0.685687113647
2,0.10000000000000001,False,False,None,0.10000000000000001,0.692938057363
2,0.10000000000000001,False,False,None,1.0,0.671960297767
2,0.10000000000000001,False,False,None,10.0,0.64689550732
2,0.10000000000000001,False,False,'l2',0.001,0.569640062598
2,0.10000000000000001,False,False,'l2',0.01,0.627971871861
2,0.10000000000000001,False,False,'l2',0.10000000000000001,0.677544677545
2,0.10000000000000001,False,False,'l2',1.0,0.685930512556
2,0.10000000000000001,False,False,'l2',10.0,0.679376498801
2,0.10000000000000001,False,True,None,0.001,0.642813973166
2,0.10000000000000001,False,True,None,0.01,0.683431257344
2,0.10000000000000001,False,True,None,0.10000000000000001,0.693863072011
2,0.10000000000000001,False,True,None,1.0,0.678734146041
2,0.10000000000000001,False,True,None,10.0,0.640300375469
2,0.31622776601683794,True,False,None,0.001,0.693542546771
2,0.31622776601683794,True,False,None,0.01,0.676594688508
2,0.31622776601683794,True,False,None,0.10000000000000001,0.645185651353
2,0.31622776601683794,True,False,None,1.0,0.636409480585
2,0.31622776601683794,True,False,None,10.0,0.635544843334
